"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","GDP","TOT","USD_CAP","A","2007",14131.626379,
"MEX","GDP","TOT","USD_CAP","A","2008",14743.300553,
"MEX","GDP","TOT","USD_CAP","A","2009",14397.968252,
"MEX","GDP","TOT","USD_CAP","A","2010",15143.267122,
"MEX","GDP","TOT","USD_CAP","A","2011",16366.300793,
"MEX","GDP","TOT","USD_CAP","A","2012",16957.69746,
"MEX","GDP","TOT","USD_CAP","A","2013",17224.959952,
"MEX","GDP","TOT","USD_CAP","A","2014",17973.264759,"E"
"MEX","GDP","TOT","USD_CAP","A","2015",17894.215845,"E"
"MEX","GDP","TOT","USD_CAP","A","2016",18579.426621,"E"
"NLD","GDP","TOT","MLN_USD","A","1969",51936.1336,"E"
"NLD","GDP","TOT","MLN_USD","A","1970",56891.5903,"E"
"NLD","GDP","TOT","MLN_USD","A","1971",62369.3305,"E"
"NLD","GDP","TOT","MLN_USD","A","1972",66700.4205,"E"
"NLD","GDP","TOT","MLN_USD","A","1973",74398.3762,"E"
"NLD","GDP","TOT","MLN_USD","A","1974",84532.4012,"E"
"NLD","GDP","TOT","MLN_USD","A","1975",92474.9279,"E"
"NLD","GDP","TOT","MLN_USD","A","1976",102221.2159,"E"
"NLD","GDP","TOT","MLN_USD","A","1977",110647.7426,"E"
"NLD","GDP","TOT","MLN_USD","A","1978",121176.6164,"E"
"NLD","GDP","TOT","MLN_USD","A","1979",133833.2034,"E"
"NLD","GDP","TOT","MLN_USD","A","1980",150646.3108,"E"
"NLD","GDP","TOT","MLN_USD","A","1981",163420.3216,"E"
"NLD","GDP","TOT","MLN_USD","A","1982",171405.0543,"E"
"NLD","GDP","TOT","MLN_USD","A","1983",181860.8564,"E"
"NLD","GDP","TOT","MLN_USD","A","1984",194079.2726,"E"
"NLD","GDP","TOT","MLN_USD","A","1985",205456.8749,"E"
"NLD","GDP","TOT","MLN_USD","A","1986",215443.7852,"E"
"NLD","GDP","TOT","MLN_USD","A","1987",225207.301,"E"
"NLD","GDP","TOT","MLN_USD","A","1988",241112.7833,"E"
"NLD","GDP","TOT","MLN_USD","A","1989",261559.1296,"E"
"NLD","GDP","TOT","MLN_USD","A","1990",282580.9598,"E"
"NLD","GDP","TOT","MLN_USD","A","1991",299108.6523,"E"
"NLD","GDP","TOT","MLN_USD","A","1992",311146.3165,"E"
"NLD","GDP","TOT","MLN_USD","A","1993",322555.2251,"E"
"NLD","GDP","TOT","MLN_USD","A","1994",339174.0483,"E"
"NLD","GDP","TOT","MLN_USD","A","1995",357037.3382,
"NLD","GDP","TOT","MLN_USD","A","1996",376231.3894,
"NLD","GDP","TOT","MLN_USD","A","1997",401325.2988,
"NLD","GDP","TOT","MLN_USD","A","1998",429289.5486,
"NLD","GDP","TOT","MLN_USD","A","1999",457698.0248,
"NLD","GDP","TOT","MLN_USD","A","2000",502810.8405,
"NLD","GDP","TOT","MLN_USD","A","2001",528116.0522,
"NLD","GDP","TOT","MLN_USD","A","2002",548919.1951,
"NLD","GDP","TOT","MLN_USD","A","2003",546815.9731,
"NLD","GDP","TOT","MLN_USD","A","2004",577038.5362,
"NLD","GDP","TOT","MLN_USD","A","2005",608165.4328,
"NLD","GDP","TOT","MLN_USD","A","2006",663990.7446,
"NLD","GDP","TOT","MLN_USD","A","2007",711982.1966,
"NLD","GDP","TOT","MLN_USD","A","2008",753929.826,
"NLD","GDP","TOT","MLN_USD","A","2009",728829.9871,
"NLD","GDP","TOT","MLN_USD","A","2010",740805.7964,
"NLD","GDP","TOT","MLN_USD","A","2011",768994.0385,
"NLD","GDP","TOT","MLN_USD","A","2012",782578.0725,
"NLD","GDP","TOT","MLN_USD","A","2013",817809.8782,
"NLD","GDP","TOT","MLN_USD","A","2014",826588.2819,
"NLD","GDP","TOT","MLN_USD","A","2015",847913.7712,
"NLD","GDP","TOT","MLN_USD","A","2016",873376.4505,"P"
"NLD","GDP","TOT","USD_CAP","A","1969",4034.415023,"E"
"NLD","GDP","TOT","USD_CAP","A","1970",4365.437034,"E"
"NLD","GDP","TOT","USD_CAP","A","1971",4726.997018,"E"
"NLD","GDP","TOT","USD_CAP","A","1972",5003.675637,"E"
"NLD","GDP","TOT","USD_CAP","A","1973",5536.299114,"E"
"NLD","GDP","TOT","USD_CAP","A","1974",6241.644843,"E"
"NLD","GDP","TOT","USD_CAP","A","1975",6769.615904,"E"
"NLD","GDP","TOT","USD_CAP","A","1976",7421.697027,"E"
"NLD","GDP","TOT","USD_CAP","A","1977",7985.376721,"E"
"NLD","GDP","TOT","USD_CAP","A","1978",8693.165135,"E"
"NLD","GDP","TOT","USD_CAP","A","1979",9536.151175,"E"
"NLD","GDP","TOT","USD_CAP","A","1980",10647.660018,"E"
"NLD","GDP","TOT","USD_CAP","A","1981",11470.262655,"E"
"NLD","GDP","TOT","USD_CAP","A","1982",11976.061644,"E"
"NLD","GDP","TOT","USD_CAP","A","1983",12657.08331,"E"
"NLD","GDP","TOT","USD_CAP","A","1984",13455.947327,"E"
"NLD","GDP","TOT","USD_CAP","A","1985",14180.872975,"E"
"NLD","GDP","TOT","USD_CAP","A","1986",14789.536945,"E"
"NLD","GDP","TOT","USD_CAP","A","1987",15357.507639,"E"
"NLD","GDP","TOT","USD_CAP","A","1988",16335.205602,"E"
"NLD","GDP","TOT","USD_CAP","A","1989",17617.778822,"E"
"NLD","GDP","TOT","USD_CAP","A","1990",18905.126494,"E"
"NLD","GDP","TOT","USD_CAP","A","1991",19850.163609,"E"
"NLD","GDP","TOT","USD_CAP","A","1992",20493.984486,"E"
"NLD","GDP","TOT","USD_CAP","A","1993",21095.37851,"E"
"NLD","GDP","TOT","USD_CAP","A","1994",22051.024364,"E"
"NLD","GDP","TOT","USD_CAP","A","1995",23094.265082,
"NLD","GDP","TOT","USD_CAP","A","1996",24232.345061,
"NLD","GDP","TOT","USD_CAP","A","1997",25712.794646,
"NLD","GDP","TOT","USD_CAP","A","1998",27338.059514,
"NLD","GDP","TOT","USD_CAP","A","1999",28951.737923,
"NLD","GDP","TOT","USD_CAP","A","2000",31579.628221,
"NLD","GDP","TOT","USD_CAP","A","2001",32918.784028,
"NLD","GDP","TOT","USD_CAP","A","2002",33995.119534,
"NLD","GDP","TOT","USD_CAP","A","2003",33706.217909,
"NLD","GDP","TOT","USD_CAP","A","2004",35453.338424,
"NLD","GDP","TOT","USD_CAP","A","2005",37271.890226,
"NLD","GDP","TOT","USD_CAP","A","2006",40633.421739,
